OrderID,CustomerID,EmployeeID,OrderDate,Employee Name,Sales,Freight,ShipVia,Shipper CompanyName,Customer ComapanyName,ProductID,ProductName,CategoryID,CategoryName,TerritoryID,RegionID,RegionDescription,SupplierID,Supplier CompanyName,Quantity,UnitPrice,Discount
10903,HANAR,3,24-02-1998,Leverling Janet,932.05,36.71,3,Federal Shipping,Hanari Carnes,13,Konbu,8,Seafood,30346,4,Southern,6,Mayumi's,81,39.55,0
10904,WHITC,3,24-02-1998,Leverling Janet,1924.25,162.95,3,Federal Shipping,White Clover Markets,58,Escargots de Bourgogne,8,Seafood,30346,4,Southern,27,Escargots Nouveaux,50,62.55,0
10905,WELLI,9,24-02-1998,Dodsworth Anne,359.95,13.72,2,United Package,Wellington Importadora,1,Chai,1,Beverages,03049,3,Northern,1,Exotic Liquids,20,18,0.050000001
10906,WOLZA,4,25-02-1998,Peacock Margaret,427.5,26.29,3,Federal Shipping,Wolski  Zajazd,61,Sirop d'érable,2,Condiments,20852,1,Eastern,29,Forêts d'érables,15,28.5,0
10907,SPECD,6,25-02-1998,Suyama Michael,108.5,9.19,3,Federal Shipping,Spécialités du monde,75,Rhönbräu Klosterbier,1,Beverages,85014,2,Western,12,Plutzer Lebensmittelgroßmärkte AG,14,7.75,0
10908,REGGC,4,26-02-1998,Peacock Margaret,697.9,32.96,2,United Package,Reggiani Caseifici,7,Uncle Bob's Organic Dried Pears,7,Produce,20852,1,Eastern,3,Grandma Kelly's Homestead,34,37,0.050000001
10909,SANTG,1,26-02-1998,Davolio Nancy,670,53.05,2,United Package,Santé Gourmet,7,Uncle Bob's Organic Dried Pears,7,Produce,06897,1,Eastern,3,Grandma Kelly's Homestead,32,57.1,0
10910,WILMK,1,26-02-1998,Davolio Nancy,452.9,38.11,3,Federal Shipping,Wilman Kala,19,Teatime Chocolate Biscuits,3,Confections,06897,1,Eastern,8,"Specialty Biscuits, Ltd.",27,57.7,0
10911,GODOS,3,26-02-1998,Leverling Janet,858,38.19,1,Speedy Express,Godos Cocina Típica,1,Chai,1,Beverages,30346,4,Southern,1,Exotic Liquids,37,71,0
10912,HUNGO,2,26-02-1998,Fuller Andrew,8266.9,580.91,2,United Package,Hungry Owl All-Night Grocers,11,Queso Cabrales,4,Dairy Products,01581,1,Eastern,5,Cooperativa de Quesos 'Las Cabras',100,144.79,0.25
10913,QUEEN,4,26-02-1998,Peacock Margaret,958.25,33.05,1,Speedy Express,Queen Cozinha,4,Chef Anton's Cajun Seasoning,2,Condiments,20852,1,Eastern,2,New Orleans Cajun Delights,85,37.75,0.25
10914,QUEEN,6,27-02-1998,Suyama Michael,537.5,21.19,1,Speedy Express,Queen Cozinha,71,Flotemysost,4,Dairy Products,85014,2,Western,15,Norske Meierier,25,21.5,0
10915,TORTU,2,27-02-1998,Fuller Andrew,539.5,3.51,2,United Package,Tortuga Restaurante,17,Alice Mutton,6,Meat/Poultry,01581,1,Eastern,7,"Pavlova, Ltd.",50,48.95,0
10916,RANCH,1,27-02-1998,Davolio Nancy,686.7,63.77,2,United Package,Rancho grande,16,Pavlova,3,Confections,06897,1,Eastern,7,"Pavlova, Ltd.",32,68.95,0
10917,ROMEY,4,02-03-1998,Peacock Margaret,365.89,8.29,2,United Package,Romero y tomillo,30,Nord-Ost Matjeshering,8,Seafood,20852,1,Eastern,13,Nord-Ost-Fisch Handelsgesellschaft mbH,11,59.89,0
10918,BOTTM,3,02-03-1998,Leverling Janet,1929.5,48.83,3,Federal Shipping,Bottom-Dollar Markets,1,Chai,1,Beverages,30346,4,Southern,1,Exotic Liquids,85,52,0.25
10919,LINOD,2,02-03-1998,Fuller Andrew,1122.8,19.8,2,United Package,LINO-Delicateses,16,Pavlova,3,Confections,01581,1,Eastern,7,"Pavlova, Ltd.",68,49.85,0
10920,AROUT,4,03-03-1998,Peacock Margaret,390,29.61,2,United Package,Around the Horn,50,Valkoinen suklaa,3,Confections,20852,1,Eastern,23,Karkki Oy,24,16.25,0
10921,VAFFE,1,03-03-1998,Davolio Nancy,1936,176.48,1,Speedy Express,Vaffeljernet,35,Steeleye Stout,1,Beverages,06897,1,Eastern,16,Bigfoot Breweries,50,61.9,0
10922,HANAR,5,03-03-1998,Buchanan Steven,742.5,62.74,3,Federal Shipping,Hanari Carnes,17,Alice Mutton,6,Meat/Poultry,02903,1,Eastern,7,"Pavlova, Ltd.",50,43.5,0
10923,LAMAI,7,03-03-1998,King Robert,935.4,68.26,3,Federal Shipping,La maison d'Asie,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,60179,2,Western,20,Leka Trading,44,74,0.200000003
10924,BERGS,3,04-03-1998,Leverling Janet,2034.3,151.52,2,United Package,Berglunds snabbköp,10,Ikura,8,Seafood,30346,4,Southern,4,Tokyo Traders,56,84.35,0.100000001
10925,HANAR,3,04-03-1998,Leverling Janet,558.7,2.27,1,Speedy Express,Hanari Carnes,36,Inlagd Sill,8,Seafood,30346,4,Southern,17,Svensk Sjöföda AB,37,26,0.150000006
10926,ANATR,4,04-03-1998,Peacock Margaret,514.4,39.92,3,Federal Shipping,Ana Trujillo Emparedados y helados,11,Queso Cabrales,4,Dairy Products,20852,1,Eastern,5,Cooperativa de Quesos 'Las Cabras',29,71,0
10927,LACOR,4,05-03-1998,Peacock Margaret,800,19.79,1,Speedy Express,La corne d'abondance,20,Sir Rodney's Marmalade,3,Confections,20852,1,Eastern,8,"Specialty Biscuits, Ltd.",30,106,0
10928,GALED,1,05-03-1998,Davolio Nancy,137.5,1.36,1,Speedy Express,Galería del gastrónomo,47,Zaanse koeken,3,Confections,06897,1,Eastern,22,Zaanse Snoepfabriek,10,27.5,0
10929,FRANK,6,05-03-1998,Suyama Michael,1174.75,33.93,1,Speedy Express,Frankenversand,21,Sir Rodney's Scones,3,Confections,85014,2,Western,8,"Specialty Biscuits, Ltd.",124,30.75,0
10930,SUPRD,4,06-03-1998,Peacock Margaret,2454.6,15.55,3,Federal Shipping,Suprêmes délices,21,Sir Rodney's Scones,3,Confections,20852,1,Eastern,8,"Specialty Biscuits, Ltd.",116,91.15,0
10931,RICSU,4,06-03-1998,Peacock Margaret,836.85,13.6,2,United Package,Richter Supermarkt,13,Konbu,8,Seafood,20852,1,Eastern,6,Mayumi's,72,25.5,0.150000006
10932,BONAP,8,06-03-1998,Callahan Laura,1925.2,134.64,1,Speedy Express,Bon app',16,Pavlova,3,Confections,19428,3,Northern,7,"Pavlova, Ltd.",80,109.3,0.100000001
10933,ISLAT,6,06-03-1998,Suyama Michael,920.6,54.15,3,Federal Shipping,Island Trading,53,Perth Pasties,6,Meat/Poultry,85014,2,Western,24,"G'day, Mate",32,61.3,0
10934,LEHMS,3,09-03-1998,Leverling Janet,500,32.01,3,Federal Shipping,Lehmanns Marktstand,6,Grandma's Boysenberry Spread,2,Condiments,30346,4,Southern,3,Grandma Kelly's Homestead,20,25,0
10935,WELLI,4,09-03-1998,Peacock Margaret,699.5,47.59,3,Federal Shipping,Wellington Importadora,1,Chai,1,Beverages,20852,1,Eastern,1,Exotic Liquids,33,89.5,0
10936,GREAL,3,09-03-1998,Leverling Janet,569.8,33.68,2,United Package,Great Lakes Food Market,36,Inlagd Sill,8,Seafood,30346,4,Southern,17,Svensk Sjöföda AB,30,19,0.200000003
10937,CACTU,7,10-03-1998,King Robert,644.8,31.51,3,Federal Shipping,Cactus Comidas para llevar,28,Rössle Sauerkraut,7,Produce,60179,2,Western,12,Plutzer Lebensmittelgroßmärkte AG,28,59.6,0
10938,QUICK,3,10-03-1998,Leverling Janet,3641.5,31.89,2,United Package,QUICK-Stop,13,Konbu,8,Seafood,30346,4,Southern,6,Mayumi's,128,107.5,0.25
10939,MAGAA,2,10-03-1998,Fuller Andrew,749.7,76.33,2,United Package,Magazzini Alimentari Riuniti,2,Chang,1,Beverages,01581,1,Eastern,1,Exotic Liquids,50,33,0.150000006
10940,BONAP,8,11-03-1998,Callahan Laura,360,19.77,3,Federal Shipping,Bon app',7,Uncle Bob's Organic Dried Pears,7,Produce,19428,3,Northern,3,Grandma Kelly's Homestead,28,36,0
10941,SAVEA,7,11-03-1998,King Robert,4768.25,400.81,2,United Package,Save-a-lot Markets,31,Gorgonzola Telino,4,Dairy Products,60179,2,Western,14,Formaggi Fortini s.r.l.,204,109.1,0.25
10942,REGGC,9,11-03-1998,Dodsworth Anne,560,17.95,3,Federal Shipping,Reggiani Caseifici,49,Maxilaku,3,Confections,03049,3,Northern,23,Karkki Oy,28,20,0
10943,BSBEV,4,11-03-1998,Peacock Margaret,711,2.17,2,United Package,B's Beverages,13,Konbu,8,Seafood,20852,1,Eastern,6,Mayumi's,51,39,0
10944,BOTTM,6,12-03-1998,Suyama Michael,1138.6,52.92,3,Federal Shipping,Bottom-Dollar Markets,11,Queso Cabrales,4,Dairy Products,85014,2,Western,5,Cooperativa de Quesos 'Las Cabras',41,78.45,0.25
10945,MORGK,4,12-03-1998,Peacock Margaret,245,10.22,1,Speedy Express,Morgenstern Gesundkost,13,Konbu,8,Seafood,20852,1,Eastern,6,Mayumi's,30,18.5,0
10946,VAFFE,1,12-03-1998,Davolio Nancy,1407.5,27.2,2,United Package,Vaffeljernet,10,Ikura,8,Seafood,06897,1,Eastern,4,Tokyo Traders,90,48.5,0
10947,BSBEV,3,13-03-1998,Leverling Janet,220,3.26,2,United Package,B's Beverages,59,Raclette Courdavault,4,Dairy Products,30346,4,Southern,28,Gai pâturage,4,55,0
10948,GODOS,3,13-03-1998,Leverling Janet,2362.25,23.39,3,Federal Shipping,Godos Cocina Típica,50,Valkoinen suklaa,3,Confections,30346,4,Southern,23,Karkki Oy,53,93.25,0
10949,BOTTM,2,13-03-1998,Fuller Andrew,4422,74.44,3,Federal Shipping,Bottom-Dollar Markets,6,Grandma's Boysenberry Spread,2,Condiments,01581,1,Eastern,3,Grandma Kelly's Homestead,108,144.3,0
10950,MAGAA,1,16-03-1998,Davolio Nancy,110,2.5,2,United Package,Magazzini Alimentari Riuniti,4,Chef Anton's Cajun Seasoning,2,Condiments,06897,1,Eastern,2,New Orleans Cajun Delights,5,22,0
10951,RICSU,9,16-03-1998,Dodsworth Anne,482.75,30.85,2,United Package,Richter Supermarkt,33,Geitost,4,Dairy Products,03049,3,Northern,15,Norske Meierier,71,19.9,0.050000001
10952,ALFKI,1,16-03-1998,Davolio Nancy,491.15,40.42,1,Speedy Express,Alfreds Futterkiste,6,Grandma's Boysenberry Spread,2,Condiments,06897,1,Eastern,3,Grandma Kelly's Homestead,18,70.6,0.050000001
10953,AROUT,9,16-03-1998,Dodsworth Anne,4674.9,23.72,2,United Package,Around the Horn,20,Sir Rodney's Marmalade,3,Confections,03049,3,Northern,8,"Specialty Biscuits, Ltd.",100,93.5,0.050000001
10954,LINOD,5,17-03-1998,Buchanan Steven,1901.65,27.91,1,Speedy Express,LINO-Delicateses,16,Pavlova,3,Confections,02903,1,Eastern,7,"Pavlova, Ltd.",107,73.45,0.150000006
10955,FOLKO,8,17-03-1998,Callahan Laura,92.8,3.26,2,United Package,Folk och fä HB,75,Rhönbräu Klosterbier,1,Beverages,19428,3,Northern,12,Plutzer Lebensmittelgroßmärkte AG,12,7.75,0.200000003
10956,BLAUS,6,17-03-1998,Suyama Michael,677,44.65,2,United Package,Blauer See Delikatessen,21,Sir Rodney's Scones,3,Confections,85014,2,Western,8,"Specialty Biscuits, Ltd.",34,72.5,0
10957,HILAA,8,18-03-1998,Callahan Laura,1762.7,105.36,3,Federal Shipping,HILARION-Abastos,30,Nord-Ost Matjeshering,8,Seafood,19428,3,Northern,13,Nord-Ost-Fisch Handelsgesellschaft mbH,78,77.14,0
10958,OCEAN,7,18-03-1998,King Robert,781,49.56,2,United Package,Océano Atlántico Ltda.,5,Chef Anton's Gumbo Mix,2,Condiments,60179,2,Western,2,New Orleans Cajun Delights,31,86.15,0
10959,GOURL,6,18-03-1998,Suyama Michael,154.85,4.98,2,United Package,Gourmet Lanchonetes,75,Rhönbräu Klosterbier,1,Beverages,85014,2,Western,12,Plutzer Lebensmittelgroßmärkte AG,20,7.75,0.150000006
10960,HILAA,3,19-03-1998,Leverling Janet,276.35,2.08,1,Speedy Express,HILARION-Abastos,24,Guaraná Fantástica,1,Beverages,30346,4,Southern,10,Refrescos Americanas LTDA,34,14.15,0.25
10961,QUEEN,8,19-03-1998,Callahan Laura,1121.95,104.47,1,Speedy Express,Queen Cozinha,52,Filo Mix,5,Grains/Cereals,19428,3,Northern,24,"G'day, Mate",66,25,0.050000001
10962,QUICK,8,19-03-1998,Callahan Laura,3584,275.79,2,United Package,QUICK-Stop,7,Uncle Bob's Organic Dried Pears,7,Produce,19428,3,Northern,3,Grandma Kelly's Homestead,195,122.8,0
10963,FURIB,9,19-03-1998,Dodsworth Anne,67.84999999,2.7,3,Federal Shipping,Furia Bacalhau e Frutos do Mar,60,Camembert Pierrot,4,Dairy Products,03049,3,Northern,28,Gai pâturage,2,34,0.150000006
10964,SPECD,3,20-03-1998,Leverling Janet,2052.5,87.38,2,United Package,Spécialités du monde,18,Carnarvon Tigers,8,Seafood,30346,4,Southern,7,"Pavlova, Ltd.",21,362,0
10965,OLDWO,6,20-03-1998,Suyama Michael,848,144.38,3,Federal Shipping,Old World Delicatessen,51,Manjimup Dried Apples,7,Produce,85014,2,Western,24,"G'day, Mate",16,53,0
10966,CHOPS,4,20-03-1998,Peacock Margaret,1255.3,27.19,1,Speedy Express,Chop-suey Chinese,37,Gravad lax,8,Seafood,20852,1,Eastern,17,Svensk Sjöföda AB,32,113.3,0
10967,TOMSP,2,23-03-1998,Fuller Andrew,910.4,62.22,2,United Package,Toms Spezialitäten,19,Teatime Chocolate Biscuits,3,Confections,01581,1,Eastern,8,"Specialty Biscuits, Ltd.",52,29.2,0
10968,ERNSH,1,23-03-1998,Davolio Nancy,1408,74.6,3,Federal Shipping,Ernst Handel,12,Queso Manchego La Pastora,4,Dairy Products,06897,1,Eastern,5,Cooperativa de Quesos 'Las Cabras',64,75.75,0
10969,COMMI,1,23-03-1998,Davolio Nancy,108,0.21,2,United Package,Comércio Mineiro,46,Spegesild,8,Seafood,06897,1,Eastern,21,Lyngbysild,9,12,0
10970,BOLID,9,24-03-1998,Dodsworth Anne,279.8,16.16,1,Speedy Express,Bólido Comidas preparadas,52,Filo Mix,5,Grains/Cereals,03049,3,Northern,24,"G'day, Mate",40,7,0.200000003
10971,FRANR,2,24-03-1998,Fuller Andrew,1733.06,121.82,2,United Package,France restauration,29,Thüringer Rostbratwurst,6,Meat/Poultry,01581,1,Eastern,12,Plutzer Lebensmittelgroßmärkte AG,14,123.79,0
10972,LACOR,4,24-03-1998,Peacock Margaret,251.5,0.02,2,United Package,La corne d'abondance,17,Alice Mutton,6,Meat/Poultry,20852,1,Eastern,7,"Pavlova, Ltd.",13,41.5,0
10973,LACOR,6,24-03-1998,Suyama Michael,291.55,15.17,2,United Package,La corne d'abondance,26,Gumbär Gummibärchen,3,Confections,85014,2,Western,11,Heli Süßwaren GmbH & Co. KG,21,48.63,0
10974,SPLIR,3,25-03-1998,Leverling Janet,439,12.96,3,Federal Shipping,Split Rail Beer & Ale,63,Vegie-spread,2,Condiments,30346,4,Southern,7,"Pavlova, Ltd.",10,43.9,0
10975,BOTTM,1,25-03-1998,Davolio Nancy,717.5,32.27,3,Federal Shipping,Bottom-Dollar Markets,8,Northwoods Cranberry Sauce,2,Condiments,06897,1,Eastern,3,Grandma Kelly's Homestead,26,47.75,0
10976,HILAA,1,25-03-1998,Davolio Nancy,912,37.97,1,Speedy Express,HILARION-Abastos,28,Rössle Sauerkraut,7,Produce,06897,1,Eastern,12,Plutzer Lebensmittelgroßmärkte AG,20,45.6,0
10977,FOLKO,8,26-03-1998,Callahan Laura,2233,208.5,3,Federal Shipping,Folk och fä HB,39,Chartreuse verte,1,Beverages,19428,3,Northern,18,Aux joyeux ecclésiastiques,90,124.4,0
10978,MAISD,9,26-03-1998,Dodsworth Anne,1500.25,32.82,2,United Package,Maison Dewey,8,Northwoods Cranberry Sauce,2,Condiments,03049,3,Northern,3,Grandma Kelly's Homestead,76,87.85,0.150000006
10979,ERNSH,8,26-03-1998,Callahan Laura,4813.5,353.07,2,United Package,Ernst Handel,7,Uncle Bob's Organic Dried Pears,7,Produce,19428,3,Northern,3,Grandma Kelly's Homestead,207,172.8,0
10980,FOLKO,4,27-03-1998,Peacock Margaret,309.8,1.26,1,Speedy Express,Folk och fä HB,75,Rhönbräu Klosterbier,1,Beverages,20852,1,Eastern,12,Plutzer Lebensmittelgroßmärkte AG,40,7.75,0.200000003
10981,HANAR,1,27-03-1998,Davolio Nancy,15810,193.37,2,United Package,Hanari Carnes,38,Côte de Blaye,1,Beverages,06897,1,Eastern,18,Aux joyeux ecclésiastiques,60,263.5,0
10982,BOTTM,2,27-03-1998,Fuller Andrew,1014,14.01,1,Speedy Express,Bottom-Dollar Markets,7,Uncle Bob's Organic Dried Pears,7,Produce,01581,1,Eastern,3,Grandma Kelly's Homestead,29,76,0
10983,SAVEA,2,27-03-1998,Fuller Andrew,796.35,657.54,2,United Package,Save-a-lot Markets,13,Konbu,8,Seafood,01581,1,Eastern,6,Mayumi's,99,25.5,0.150000006
10984,SAVEA,1,30-03-1998,Davolio Nancy,1809.75,211.22,3,Federal Shipping,Save-a-lot Markets,16,Pavlova,3,Confections,06897,1,Eastern,7,"Pavlova, Ltd.",115,40.95,0
10985,HUNGO,2,30-03-1998,Fuller Andrew,2247.9,91.51,1,Speedy Express,Hungry Owl All-Night Grocers,16,Pavlova,3,Confections,01581,1,Eastern,7,"Pavlova, Ltd.",79,111.95,0.100000001
10986,OCEAN,8,30-03-1998,Callahan Laura,2220,217.86,2,United Package,Océano Atlántico Ltda.,11,Queso Cabrales,4,Dairy Products,19428,3,Northern,5,Cooperativa de Quesos 'Las Cabras',70,133,0
10987,EASTC,8,31-03-1998,Callahan Laura,2772,185.48,1,Speedy Express,Eastern Connection,7,Uncle Bob's Organic Dried Pears,7,Produce,19428,3,Northern,3,Grandma Kelly's Homestead,86,110.8,0
10988,RATTC,3,31-03-1998,Leverling Janet,3771.9,61.14,2,United Package,Rattlesnake Canyon Grocery,7,Uncle Bob's Organic Dried Pears,7,Produce,30346,4,Southern,3,Grandma Kelly's Homestead,100,79.3,0
10989,QUEDE,2,31-03-1998,Fuller Andrew,1353.6,34.76,1,Speedy Express,Que Delícia,6,Grandma's Boysenberry Spread,2,Condiments,01581,1,Eastern,3,Grandma Kelly's Homestead,59,55.65,0
10990,ERNSH,2,01-04-1998,Fuller Andrew,4930.55,117.61,3,Federal Shipping,Ernst Handel,21,Sir Rodney's Scones,3,Confections,01581,1,Eastern,8,"Specialty Biscuits, Ltd.",256,76.5,0
10991,QUICK,1,01-04-1998,Davolio Nancy,2869.4,38.51,1,Speedy Express,QUICK-Stop,2,Chang,1,Beverages,06897,1,Eastern,1,Exotic Liquids,160,52,0.200000003
10992,THEBI,1,01-04-1998,Davolio Nancy,69.6,4.27,3,Federal Shipping,The Big Cheese,72,Mozzarella di Giovanni,4,Dairy Products,06897,1,Eastern,14,Formaggi Fortini s.r.l.,2,34.8,0
10993,FOLKO,7,01-04-1998,King Robert,6526.75,8.81,3,Federal Shipping,Folk och fä HB,29,Thüringer Rostbratwurst,6,Meat/Poultry,60179,2,Western,12,Plutzer Lebensmittelgroßmärkte AG,85,133.44,0.25
10994,VAFFE,2,02-04-1998,Fuller Andrew,989.95,65.53,3,Federal Shipping,Vaffeljernet,59,Raclette Courdavault,4,Dairy Products,01581,1,Eastern,28,Gai pâturage,18,55,0.050000001
10995,PERIC,1,02-04-1998,Davolio Nancy,1196,46,3,Federal Shipping,Pericles Comidas clásicas,51,Manjimup Dried Apples,7,Produce,06897,1,Eastern,24,"G'day, Mate",24,87,0
10996,QUICK,4,02-04-1998,Peacock Margaret,560,1.12,2,United Package,QUICK-Stop,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,20852,1,Eastern,20,Leka Trading,40,14,0
10997,LILAS,8,03-04-1998,Callahan Laura,1979.5,73.91,2,United Package,LILA-Supermercado,32,Mascarpone Fabioli,4,Dairy Products,19428,3,Northern,14,Formaggi Fortini s.r.l.,90,51,0
10998,WOLZA,8,03-04-1998,Callahan Laura,686,20.31,2,United Package,Wolski  Zajazd,24,Guaraná Fantástica,1,Beverages,19428,3,Northern,10,Refrescos Americanas LTDA,69,50.75,0
10999,OTTIK,6,03-04-1998,Suyama Michael,1260.85,96.35,2,United Package,Ottilies Käseladen,41,Jack's New England Clam Chowder,8,Seafood,85014,2,Western,19,New England Seafood Cannery,56,75.65,0.050000001
11000,RATTC,2,06-04-1998,Fuller Andrew,1074.5,55.12,3,Federal Shipping,Rattlesnake Canyon Grocery,4,Chef Anton's Cajun Seasoning,2,Condiments,01581,1,Eastern,2,New Orleans Cajun Delights,85,39.5,0.25
11001,FOLKO,2,06-04-1998,Fuller Andrew,2769,197.3,2,United Package,Folk och fä HB,7,Uncle Bob's Organic Dried Pears,7,Produce,01581,1,Eastern,3,Grandma Kelly's Homestead,116,87,0
11002,SAVEA,4,06-04-1998,Peacock Margaret,1901.7,141.16,1,Speedy Express,Save-a-lot Markets,13,Konbu,8,Seafood,20852,1,Eastern,6,Mayumi's,135,62,0
11003,THECR,3,06-04-1998,Leverling Janet,326,14.91,3,Federal Shipping,The Cracker Box,1,Chai,1,Beverages,30346,4,Southern,1,Exotic Liquids,24,43.4,0
11004,MAISD,3,07-04-1998,Leverling Janet,295.38,44.84,1,Speedy Express,Maison Dewey,26,Gumbär Gummibärchen,3,Confections,30346,4,Southern,11,Heli Süßwaren GmbH & Co. KG,12,49.23,0
11005,WILMK,2,07-04-1998,Fuller Andrew,586,0.75,1,Speedy Express,Wilman Kala,1,Chai,1,Beverages,01581,1,Eastern,1,Exotic Liquids,12,73,0
11006,GREAL,3,07-04-1998,Leverling Janet,391.33,25.19,2,United Package,Great Lakes Food Market,1,Chai,1,Beverages,30346,4,Southern,1,Exotic Liquids,10,141.79,0
11007,PRINI,8,08-04-1998,Callahan Laura,2633.9,202.24,2,United Package,Princesa Isabel Vinhos,8,Northwoods Cranberry Sauce,2,Condiments,19428,3,Northern,3,Grandma Kelly's Homestead,54,177.79,0
11008,ERNSH,7,08-04-1998,King Robert,4903.4,79.46,3,Federal Shipping,Ernst Handel,28,Rössle Sauerkraut,7,Produce,60179,2,Western,12,Plutzer Lebensmittelgroßmärkte AG,181,81.1,0.050000001
11009,GODOS,2,08-04-1998,Fuller Andrew,701.75,59.11,1,Speedy Express,Godos Cocina Típica,24,Guaraná Fantástica,1,Beverages,01581,1,Eastern,10,Refrescos Americanas LTDA,39,57.5,0
11010,REGGC,2,09-04-1998,Fuller Andrew,645,28.71,2,United Package,Reggiani Caseifici,7,Uncle Bob's Organic Dried Pears,7,Produce,01581,1,Eastern,3,Grandma Kelly's Homestead,30,34.5,0
11011,ALFKI,3,09-04-1998,Leverling Janet,959.95,1.21,1,Speedy Express,Alfreds Futterkiste,58,Escargots de Bourgogne,8,Seafood,30346,4,Southern,27,Escargots Nouveaux,60,34.75,0.050000001
11012,FRANK,1,09-04-1998,Davolio Nancy,2973.85,242.95,3,Federal Shipping,Frankenversand,19,Teatime Chocolate Biscuits,3,Confections,06897,1,Eastern,8,"Specialty Biscuits, Ltd.",146,64.7,0.050000001
11013,ROMEY,2,09-04-1998,Fuller Andrew,361,32.99,1,Speedy Express,Romero y tomillo,23,Tunnbröd,5,Grains/Cereals,01581,1,Eastern,9,PB Knäckebröd AB,36,45,0
11014,LINOD,2,10-04-1998,Fuller Andrew,270.1,23.6,3,Federal Shipping,LINO-Delicateses,41,Jack's New England Clam Chowder,8,Seafood,01581,1,Eastern,19,New England Seafood Cannery,28,9.65,0.100000001
11015,SANTG,2,10-04-1998,Fuller Andrew,622.35,4.62,2,United Package,Santé Gourmet,30,Nord-Ost Matjeshering,8,Seafood,01581,1,Eastern,13,Nord-Ost-Fisch Handelsgesellschaft mbH,33,38.89,0
11016,AROUT,9,10-04-1998,Dodsworth Anne,491.5,33.8,2,United Package,Around the Horn,31,Gorgonzola Telino,4,Dairy Products,03049,3,Northern,14,Formaggi Fortini s.r.l.,31,31.5,0
11017,ERNSH,9,13-04-1998,Dodsworth Anne,6750,754.26,2,United Package,Ernst Handel,3,Aniseed Syrup,2,Condiments,03049,3,Northern,1,Exotic Liquids,165,80,0
11018,LONEP,4,13-04-1998,Peacock Margaret,1575,11.65,2,United Package,Lonesome Pine Restaurant,12,Queso Manchego La Pastora,4,Dairy Products,20852,1,Eastern,5,Cooperativa de Quesos 'Las Cabras',35,138.5,0
11019,RANCH,6,13-04-1998,Suyama Michael,76,3.17,3,Federal Shipping,Rancho grande,46,Spegesild,8,Seafood,85014,2,Western,21,Lyngbysild,5,32,0
11020,OTTIK,2,14-04-1998,Fuller Andrew,743.85,43.3,2,United Package,Ottilies Käseladen,10,Ikura,8,Seafood,01581,1,Eastern,4,Tokyo Traders,24,31,0.150000006
11021,QUICK,3,14-04-1998,Leverling Janet,6940.99,297.18,1,Speedy Express,QUICK-Stop,2,Chang,1,Beverages,30346,4,Southern,1,Exotic Liquids,168,219.03,0.25
11022,HANAR,9,14-04-1998,Dodsworth Anne,1402,6.27,2,United Package,Hanari Carnes,19,Teatime Chocolate Biscuits,3,Confections,03049,3,Northern,8,"Specialty Biscuits, Ltd.",65,45.2,0
11023,BSBEV,1,14-04-1998,Davolio Nancy,1500,123.83,2,United Package,B's Beverages,7,Uncle Bob's Organic Dried Pears,7,Produce,06897,1,Eastern,3,Grandma Kelly's Homestead,34,76,0
11024,EASTC,4,15-04-1998,Peacock Margaret,1966.81,74.36,1,Speedy Express,Eastern Connection,26,Gumbär Gummibärchen,3,Confections,20852,1,Eastern,11,Heli Süßwaren GmbH & Co. KG,113,76.28,0
11025,WARTH,6,15-04-1998,Suyama Michael,299.8,29.17,3,Federal Shipping,Wartian Herkku,1,Chai,1,Beverages,85014,2,Western,1,Exotic Liquids,30,24,0.100000001
11026,FRANS,4,15-04-1998,Peacock Margaret,1030,47.09,1,Speedy Express,Franchi S.p.A.,18,Carnarvon Tigers,8,Seafood,20852,1,Eastern,7,"Pavlova, Ltd.",18,115.5,0
11027,BOTTM,1,16-04-1998,Davolio Nancy,1169.8,52.52,1,Speedy Express,Bottom-Dollar Markets,24,Guaraná Fantástica,1,Beverages,06897,1,Eastern,10,Refrescos Americanas LTDA,51,53.8,0.25
11028,KOENE,2,16-04-1998,Fuller Andrew,2160,29.59,1,Speedy Express,Königlich Essen,55,Pâté chinois,6,Meat/Poultry,01581,1,Eastern,25,Ma Maison,59,79,0
11029,CHOPS,4,16-04-1998,Peacock Margaret,1286.8,47.84,1,Speedy Express,Chop-suey Chinese,56,Gnocchi di nonna Alice,5,Grains/Cereals,20852,1,Eastern,26,Pasta Buttini s.r.l.,32,81.9,0
11030,SAVEA,7,17-04-1998,King Robert,16321.15,830.75,2,United Package,Save-a-lot Markets,2,Chang,1,Beverages,60179,2,Western,1,Exotic Liquids,330,219.14,0.25
11031,SAVEA,6,17-04-1998,Suyama Michael,2393.5,227.22,2,United Package,Save-a-lot Markets,1,Chai,1,Beverages,85014,2,Western,1,Exotic Liquids,182,83.25,0
11032,WHITC,2,17-04-1998,Fuller Andrew,8902.5,606.19,3,Federal Shipping,White Clover Markets,36,Inlagd Sill,8,Seafood,01581,1,Eastern,17,Svensk Sjöföda AB,90,337.5,0
11033,RICSU,7,17-04-1998,King Robert,3591.8,84.74,3,Federal Shipping,Richter Supermarkt,53,Perth Pasties,6,Meat/Poultry,60179,2,Western,24,"G'day, Mate",106,68.8,0.100000001
